Nome struttura	Email	URL HotelsDrop	Cellulare
Bed and breakfast Canziane - Treviso	info@canziane.it	https://www.hotelsdrop.com/hotel/bed-and-breakfast-canziane-treviso-carbonera	+39 349 249 4389
Hotel Roy Treviso	%20info@royhotel.it	https://www.hotelsdrop.com/hotel/hotel-roy-treviso-carbonera	+39 338 600 9560
Palazzina 300	info@palazzina300.com	https://www.hotelsdrop.com/hotel/palazzina-300-carbonera	+39 389 781 4467
Trevisi27	bebtrevisi27@gmail.com	https://www.hotelsdrop.com/hotel/trevisi27-carbonera	+39 393 338 8333
B&B Del Viale	delvialebnb@gmail.com	https://www.hotelsdrop.com/hotel/b-b-del-viale-carbonia	+39 328 724 2187
B&B Le Dune	ledunebedandbreakfast@gmail.com	https://www.hotelsdrop.com/hotel/b-b-le-dune-carbonia	+39 328 411 8619
B&B Luna Blu	info@bblunablu.it	https://www.hotelsdrop.com/hotel/b-b-luna-blu-carbonia	+39 346 831 2867
B&B Oasi	bnboasi1@gmail.com	https://www.hotelsdrop.com/hotel/b-b-oasi-carbonia	+39 348 378 4624
BED and BREAKFAST Domus de Janas	bbdomusdejanas@gmail.com	https://www.hotelsdrop.com/hotel/bed-and-breakfast-domus-de-janas-carbonia	+39 392 384 9012
BED AND BREAKFAST IL Nido SANT'ANTIOCO	info@ilnidobeb.com	https://www.hotelsdrop.com/hotel/bed-and-breakfast-il-nido-sant-antioco-carbonia	+39 349 730 1923
Tzia Lillina B&B	prenotazioni@tzialillina.it	https://www.hotelsdrop.com/hotel/tzia-lillina-b-b-carbonia	+39 348 384 9749
A casa di Alfonso Malpensa Airport	info@acasadialfonso.com	https://www.hotelsdrop.com/hotel/a-casa-di-alfonso-malpensa-airport-cardano-al-campo	+39 371 511 3398
B&B Le Betulle	francesca.lebetulle@outlook.com	https://www.hotelsdrop.com/hotel/b-b-le-betulle-cardano-al-campo	+39 345 350 6104
Cristel Malpensa Bed & Breakfast	angelabonomo1962@gmail.com	https://www.hotelsdrop.com/hotel/cristel-malpensa-bed-breakfast-cardano-al-campo	+39 339 261 0154
Fly Bed - For	bedfiera@gmail.com	https://www.hotelsdrop.com/hotel/fly-bed-for-cardano-al-campo	+39 348 043 3806
La casa delle Betulle	francesca.lebetulle@outlook.com	https://www.hotelsdrop.com/hotel/la-casa-delle-betulle-cardano-al-campo	+39 345 350 6104
Le Quattro Stelle Villa CIN: IT012032B4U8Y7CGSB	info@rada.homes	https://www.hotelsdrop.com/hotel/le-quattro-stelle-villa-cin-it012032b4u8y7cgsb-cardano-al-campo	+39 348 400 9416
Agriturismo Nuraghe Murtarba	nuraghemurtarba@tiscali.it	https://www.hotelsdrop.com/hotel/agriturismo-nuraghe-murtarba-cardedu	+39 328 698 3126
Agriturismo Sa Perda Arrubia(Solo pernottamento e uso cucina in comune)	info@perdaarrubia.it	https://www.hotelsdrop.com/hotel/agriturismo-sa-perda-arrubia-solo-pernottamento-cardedu	+39 328 333 2274
Agriturismo Su Barraccu	info@subarraccu.it	https://www.hotelsdrop.com/hotel/agriturismo-su-barraccu-cardedu	+39 334 949 4062
Agriturismo Turudhis	agriturudhis@gmail.com	https://www.hotelsdrop.com/hotel/agriturismo-turudhis-cardedu	+39 340 333 8733
B&B Cardedu	bbcardedu.casamuseddu@gmail.com	https://www.hotelsdrop.com/hotel/b-b-cardedu-cardedu	+39 350 092 3284
@MYHOME	info@atmyhomebeb.com	https://www.hotelsdrop.com/hotel/myhome-cardeto	+39 327 020 8562
Alfa & Phi (prezzo ridotto per prenotazioni dirette)	alfaefi2@gmail.com	https://www.hotelsdrop.com/hotel/alfa-phi-prezzo-ridotto-per-prenotazioni-dirette-cardeto	+39 349 458 6158
Pavean Suites Frattaminore	info@paveansuites.com	https://www.hotelsdrop.com/hotel/pavean-suites-frattaminore-cardito	+39 334 704 7940
B&B A Pochi Passi	info@bbapochipassi.it	https://www.hotelsdrop.com/hotel/b-b-a-pochi-passi-card	+39 346 028 3204
B&B Guest House Ai Cappuccini, Noicattaro Ba	info@aicappuccini.it	https://www.hotelsdrop.com/hotel/b-b-guest-house-ai-cappuccini-noicattaro-ba-card	+39 348 381 6598
B&B Relais Del Senatore	info@apuliaaccommodation.it	https://www.hotelsdrop.com/hotel/b-b-relais-del-senatore-card	+39 320 532 7250
Bed & Breakfast di Nonna Pina	a.galati2004@libero.it	https://www.hotelsdrop.com/hotel/bed-breakfast-di-nonna-pina-card	+39 389 683 6416
Bed and Breakfast Soffio di Vento	info@soffiodivento.it	https://www.hotelsdrop.com/hotel/bed-and-breakfast-soffio-di-vento-carema	+39 328 222 7781
d'ARTEmisia Chambre d'hôtes	info@dartemisia.it	https://www.hotelsdrop.com/hotel/d-artemisia-chambre-d-hotes-carema	+39 348 323 9355
San Martin Holidays Home	info@sanmartinvda.it	https://www.hotelsdrop.com/hotel/san-martin-holidays-home-carema	+39 380 478 9203
B&B L’Altro Tempo	casamanaralatte@gmail.com	https://www.hotelsdrop.com/hotel/b-b-l-altro-tempo-caresanablot	+39 335 695 1633
la Campeggia	lacampeggia@unatresca.it	https://www.hotelsdrop.com/hotel/la-campeggia-carezzano	+39 379 297 8231
Almarea case vacanza	info@almareacalabria.it	https://www.hotelsdrop.com/hotel/almarea-case-vacanza-carfizzi	+39 350 012 6789
B&B "Nonna Pina"	info@bebnonnapina.it	https://www.hotelsdrop.com/hotel/b-b-nonna-pina-carfizzi	+39 351 910 6760
Mediterraneo bed and breakfast ed appartamenti	info@bebmediterraneo.it	https://www.hotelsdrop.com/hotel/mediterraneo-bed-and-breakfast-ed-appartamenti-carfizzi	+39 338 419 9770
Antiche Conce rooms	leanticheconce@gmail.com	https://www.hotelsdrop.com/hotel/antiche-conce-rooms-cargeghe	+39 393 021 4791
B&B SAN LORENZO CARIATI	sanlorenzocariati@gmail.com	https://www.hotelsdrop.com/hotel/b-b-san-lorenzo-cariati-cariati	+39 338 680 5065
Affittacamere Carignano: Tra Menta e Meliga	info@tramentaemeliga.it	https://www.hotelsdrop.com/hotel/affittacamere-carignano-tra-menta-e-meliga-carignano	+39 347 378 7920
Cappuccini Green Relax	cappuccinigreenrelax@gmail.com	https://www.hotelsdrop.com/hotel/cappuccini-green-relax-carini	+39 338 213 0913
Dojo Idro rooms	contatto@esempio.it	https://www.hotelsdrop.com/hotel/dojo-idro-rooms-carini	+39 348 386 7904
HUB Rooms	hubcoworking24@gmail.com	https://www.hotelsdrop.com/hotel/hub-rooms-carini	+39 329 311 2971
Agriturismo Masseria Campierti	info@masseriacampierti.it	https://www.hotelsdrop.com/hotel/agriturismo-masseria-campierti-carinola	+39 333 974 6654
Hotel Sinuessa Terme	info@sinuessahotel.it	https://www.hotelsdrop.com/hotel/hotel-sinuessa-terme-carinola	+39 366 755 7883
VILLA CECILIA BED AND BREAKFAST	info@villaceciliabeb.it	https://www.hotelsdrop.com/hotel/villa-cecilia-bed-and-breakfast-carinola	+39 320 367 2364
B&B Casa di Lia	bebcasadilia@gmail.com	https://www.hotelsdrop.com/hotel/b-b-casa-di-lia-carisio	+39 331 837 6875
B&B Casa il Sasso Pinzolo	info@casailsasso.it	https://www.hotelsdrop.com/hotel/b-b-casa-il-sasso-pinzolo-carisolo	+39 331 280 4276
Agriturismo De Girolamo (Equiturismo)	ciao@agriturismodegirolamo.it	https://www.hotelsdrop.com/hotel/agriturismo-de-girolamo-equiturismo-carlantino	+39 347 164 8120
l'Oasi di Rosi - Affittacamere	oasidirosi@gmail.com%20	https://www.hotelsdrop.com/hotel/l-oasi-di-rosi-affittacamere-carlantino	+39 339 112 1726
Villaggio turistico lago dorato	reservation@villaggiolagodorato.com	https://www.hotelsdrop.com/hotel/villaggio-turistico-lago-dorato-carlazzo	+39 348 198 3061
Agriturismo Le Chiuse	agriturismo@lechiuse.net	https://www.hotelsdrop.com/hotel/agriturismo-le-chiuse-carlentini	+39 347 092 6328
i Santuzzi BeB	info@isantuzzi.com	https://www.hotelsdrop.com/hotel/i-santuzzi-beb-carlentini	+39 334 366 9164
Il Giardino del Sole	info@ilgiardinodelsole.it	https://www.hotelsdrop.com/hotel/il-giardino-del-sole-carlentini	+39 333 329 1842
La Terrazza di Cirico'	beblaterrazzadicirico@gmail.com	https://www.hotelsdrop.com/hotel/la-terrazza-di-cirico-carlentini	+39 339 684 1807
Residenza Cuntin Carloforte	forestisrl@arubapec.it	https://www.hotelsdrop.com/hotel/residenza-cuntin-carloforte-carloforte	+39 334 360 7166
Trilli EcoBnb	info@trilliecobnb.com	https://www.hotelsdrop.com/hotel/trilli-ecobnb-carloforte	+39 379 296 0887
Affittacamere Sogni d'Oro	info@ilsognidoro.it	https://www.hotelsdrop.com/hotel/affittacamere-sogni-d-oro-carlopoli	+39 342 829 8665
B&B I Portici	gaglianeseylenia@libero.it	https://www.hotelsdrop.com/hotel/b-b-i-portici-carlopoli	+39 388 178 7722
B&B La Casa Dama Guest-House	assistenza@webador.it	https://www.hotelsdrop.com/hotel/b-b-la-casa-dama-guest-house-carlopoli	+39 377 301 1838
Trattoria Dei Due Citroni	giovannichiavazza@gmail.com	https://www.hotelsdrop.com/hotel/trattoria-dei-due-citroni-carmagnola	+39 328 730 9660
Terra di Negroamaro Agriturismo	info@terradinegroamaro.it	https://www.hotelsdrop.com/hotel/terra-di-negroamaro-agriturismo-carmiano	+39 338 218 7000
Agriturismo Frigionaia	%20info@frigionaia.it	https://www.hotelsdrop.com/hotel/agriturismo-frigionaia-carmignano	+39 347 228 2947
Agriturismo La Fattoria di Capezzana	capezzana@capezzana.it	https://www.hotelsdrop.com/hotel/agriturismo-la-fattoria-di-capezzana-carmignano	+39 331 175 7918
Agriturismo Sotto la Rocca	info@damerini.it	https://www.hotelsdrop.com/hotel/agriturismo-sotto-la-rocca-carmignano	+39 333 944 4326
B&B La Rocca	info@bnb-larocca.com	https://www.hotelsdrop.com/hotel/b-b-la-rocca-carmignano	+39 338 975 1608
BB "Al 21"	info@hotelvillasanmichele.com	https://www.hotelsdrop.com/hotel/bb-al-21-carmignano	+39 338 640 8750
Hotel Villa S. Michele	info@hotelvillasanmichele.com	https://www.hotelsdrop.com/hotel/hotel-villa-s-michele-carmignano	+39 338 640 8750
Matana B&B	cinzia@matana-bb.it	https://www.hotelsdrop.com/hotel/matana-b-b-carmignano	+39 349 754 3410
Ristorante Tradate con Alloggio	ristorantetradate@gmail.com	https://www.hotelsdrop.com/hotel/ristorante-tradate-con-alloggio-carnago	+39 333 934 9957
B&B Rossini luxury 3	info@rossiniluxury.it	https://www.hotelsdrop.com/hotel/b-b-rossini-luxury-3-carolei	+39 327 829 3097
La Casetta nel Borgo	lacasettanelborgo7@gmail.com	https://www.hotelsdrop.com/hotel/la-casetta-nel-borgo-carolei	+39 328 031 3741
B&B Campo Base	bbcampobase@gmail.com	https://www.hotelsdrop.com/hotel/b-b-campo-base-carona	+39 328 827 1803
Rifugio Terrerosse Nuova Gestione 2023	info@rifugioterrerosse.com	https://www.hotelsdrop.com/hotel/rifugio-terrerosse-nuova-gestione-2023-carona	+39 348 179 5021
Casa Vacanze Camastra	casavancanzecamastra@gmail.com	https://www.hotelsdrop.com/hotel/casa-vacanze-camastra-caronia	337 661 272
Casa Vacanze Le Casette	lecasette91@libero.it	https://www.hotelsdrop.com/hotel/casa-vacanze-le-casette-caronia	+39 339 420 1499
B&B Ghe Sem Morazzone Storia e Tradizione	ghe.sem.morazzone@gmail.com	https://www.hotelsdrop.com/hotel/b-b-ghe-sem-morazzone-storia-e-tradizione-caronno-varesino	+39 339 401 6839
B&B VillaMonterosa	villamonterosa@gmail.com	https://www.hotelsdrop.com/hotel/b-b-villamonterosa-caronno-varesino	+39 335 608 8957
B&B Nanze' e Rete' - Esperienze Pugliesi	bbneresperienzepugliesi@gmail.com	https://www.hotelsdrop.com/hotel/b-b-nanze-e-rete-esperienze-pugliesi-carosino	+39 377 326 9101
San Cataldo Hotel	info@sancataldohotel.it	https://www.hotelsdrop.com/hotel/san-cataldo-hotel-carosino	+39 380 284 1075
Arya Nobile Dimora	info@resortarya.com	https://www.hotelsdrop.com/hotel/arya-nobile-dimora-carovigno	+39 388 691 5531
Bed and Breakfast Demetra	bebdemetracarovigno@gmail.com	https://www.hotelsdrop.com/hotel/bed-and-breakfast-demetra-carovigno	+39 380 755 7467
BED&BREAD Piazza 'Nzegna	bbreadpiazza@gmail.com	https://www.hotelsdrop.com/hotel/bed-bread-piazza-nzegna-carovigno	+39 327 402 3097
Casa Angela Rosa	info@angelarosa.it	https://www.hotelsdrop.com/hotel/casa-angela-rosa-carovigno	+39 349 879 8647
Isola Verde Agriturismo	info@isolaverdeagriturismo.it	https://www.hotelsdrop.com/hotel/isola-verde-agriturismo-carovigno	+39 338 336 0295
La Caletta B&B	lacalettabb@gmail.com	https://www.hotelsdrop.com/hotel/la-caletta-b-b-carovigno	+39 338 816 7318
Snowake House	snowakehouse@gmail.com	https://www.hotelsdrop.com/hotel/snowake-house-carovilli	+39 334 822 6594
Agriturismo Campogrande	info@campo-grande.com	https://www.hotelsdrop.com/hotel/agriturismo-campogrande-carpaneto-piacentino	+39 338 205 2142
B&B Il Bughetto	info@ilbughetto.it	https://www.hotelsdrop.com/hotel/b-b-il-bughetto-carpegna	+39 347 140 6480
B&B IL POGGIO	bbpoggio@gmail.com	https://www.hotelsdrop.com/hotel/b-b-il-poggio-carpegna	+39 346 608 0511
B&B Molino Del Gobbo	info@molinodelgobbo.com	https://www.hotelsdrop.com/hotel/b-b-molino-del-gobbo-carpegna	+39 339 142 1460
Bed and Breakfast Dal Tenente - Caffè del Corso	info.daltenente@gmail.com	https://www.hotelsdrop.com/hotel/bed-and-breakfast-dal-tenente-caffe-del-corso-carpegna	+39 347 068 4368
Locanda al Coppo	eben@eyebytes.com	https://www.hotelsdrop.com/hotel/locanda-al-coppo-carpegna	+39 351 891 9774
Podere Fabbrani	prenotazioni@poderefabbrani.it	https://www.hotelsdrop.com/hotel/podere-fabbrani-carpegna	+39 351 764 7893
Casa nel Vicolo	info@casanelvicolo.it	https://www.hotelsdrop.com/hotel/casa-nel-vicolo-carpenedolo	+39 349 612 4421
Agriturismo Montebi	info@montebi.it	https://www.hotelsdrop.com/hotel/agriturismo-montebi-carpeneto	+39 344 162 8072
B&B Casa Dormiveglia	info@casadormiveglia.com	https://www.hotelsdrop.com/hotel/b-b-casa-dormiveglia-carpeneto	+39 348 767 2113
B&B Cascina Rosa Camilla	info@cascinarosacamilla.it	https://www.hotelsdrop.com/hotel/b-b-cascina-rosa-camilla-carpeneto	+39 375 770 6358
Hotel Ristorante La Bruceta	juririsso37@gmail.com	https://www.hotelsdrop.com/hotel/hotel-ristorante-la-bruceta-carpeneto	+39 345 604 4090
WineBikeHostel	605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com	https://www.hotelsdrop.com/hotel/winebikehostel-carpeneto	+39 347 493 0192
Agriturismo La Stumina	agrilastumina@gmail.com	https://www.hotelsdrop.com/hotel/agriturismo-la-stumina-carpi	+39 347 253 5672
B&B La Francesa	beblafrancesa@gmail.com	https://www.hotelsdrop.com/hotel/b-b-la-francesa-carpi	+39 329 746 8357
B&B Villa dei Cigni Reali	villadeicignireali@virgilio.it	https://www.hotelsdrop.com/hotel/b-b-villa-dei-cigni-reali-carpi	+39 333 140 8840
Carpi Suite – Appartamento B&B a Carpi	info@carpisuite.it	https://www.hotelsdrop.com/hotel/carpi-suite-appartamento-b-b-a-carpi-carpi	+39 350 131 2954
Da Maxim affittacamere	support@centralstay.eu	https://www.hotelsdrop.com/hotel/da-maxim-affittacamere-carpi	+39 351 593 2373
L'Andito	info@landito.it	https://www.hotelsdrop.com/hotel/l-andito-carpi	+39 338 494 7395
AGRITURISMO TENUTA KYRIOS	info@tenutakyrios.it	https://www.hotelsdrop.com/hotel/agriturismo-tenuta-kyrios-carpignano-salentino	+39 334 171 7972
Calura Residence	info@caluraresidence.com	https://www.hotelsdrop.com/hotel/calura-residence-carpignano-salentino	+39 347 618 6999
Corte dei Salentini B&B	cortedeisalentini@gmail.com	https://www.hotelsdrop.com/hotel/corte-dei-salentini-b-b-carpignano-salentino	+39 333 328 3336
Masseria Giamarra	info@masseriagiamarra.it	https://www.hotelsdrop.com/hotel/masseria-giamarra-carpignano-salentino	+39 329 577 0996
Masseria San Cosimo Agriresort	info@masseriasancosimo.it	https://www.hotelsdrop.com/hotel/masseria-san-cosimo-agriresort-carpignano-salentino	+39 392 133 3085
SALENTO GUESTHOUSE	info2@salentoguesthouse.com	https://www.hotelsdrop.com/hotel/salento-guesthouse-carpignano-salentino	+39 333 820 4566
Hotel Ristorante Pizzeria Parco	info@hotelristoranteparco.it	https://www.hotelsdrop.com/hotel/hotel-ristorante-pizzeria-parco-carpineti	+39 333 594 8124
Residence Albergo Tre Re	apr.snc@gmail.com	https://www.hotelsdrop.com/hotel/residence-albergo-tre-re-carpineti	+39 388 449 2354
Villa Clorè Hotel & Spa	info@villaclore.it	https://www.hotelsdrop.com/hotel/villa-clore-hotel-spa-carpineti	+39 328 666 3970
ALMOND B&B	prenotazioni@almondbb.it	https://www.hotelsdrop.com/hotel/almond-b-b-carpineto-della-nora	+39 328 579 0436
B&B L'albero di Antonia	info@lalberodiantonia.it	https://www.hotelsdrop.com/hotel/b-b-l-albero-di-antonia-carpineto-della-nora	+39 340 928 7626
Bed and Breakfast La Casa del Casale	info@lacasadelcasale.com	https://www.hotelsdrop.com/hotel/bed-and-breakfast-la-casa-del-casale-carpineto-della-nora	+39 333 546 6416
Bed and Breakfast La Casa di Rinaldo	info@lacasadirinaldo.it	https://www.hotelsdrop.com/hotel/bed-and-breakfast-la-casa-di-rinaldo-carpineto-della-nora	+39 339 267 8034
Bed and Breakfast Le Valli del Cerrano	info@levallidelcerrano.com	https://www.hotelsdrop.com/hotel/bed-and-breakfast-le-valli-del-cerrano-carpineto-della-nora	+39 340 744 0842
Casale Adriatico B&B	info@casaleadriatico.it	https://www.hotelsdrop.com/hotel/casale-adriatico-b-b-carpineto-della-nora	+39 351 358 8239
B&B Villa Olimpia	info@villaolimpia.com	https://www.hotelsdrop.com/hotel/b-b-villa-olimpia-carpineto-romano	+39 335 598 6863
Agriturismo Il Tratturo	assistenza@webador.it	https://www.hotelsdrop.com/hotel/agriturismo-il-tratturo-carpineto-sinello	+39 335 584 6780
B&B BellaVista	info@bellavistavasto.it	https://www.hotelsdrop.com/hotel/b-b-bellavista-carpineto-sinello	+39 351 732 9983
B&B La Dimora	bebladimoragissi@gmail.com	https://www.hotelsdrop.com/hotel/b-b-la-dimora-carpineto-sinello	+39 340 401 0074
Bella Vista B&B Gissi | Camere - Appartamenti Vacanze	bellavistagissi@gmail.com	https://www.hotelsdrop.com/hotel/bella-vista-b-b-gissi-camere-appartamenti-vacanz-carpineto-sinello	+39 368 755 9580
Agriturismo Torre Bruno	info@torrebruno.it	https://www.hotelsdrop.com/hotel/agriturismo-torre-bruno-carpino	+39 329 146 5694
B&B Donna Elena Vico del Gargano	info@donnaelena.it	https://www.hotelsdrop.com/hotel/b-b-donna-elena-vico-del-gargano-carpino	+39 377 349 2700
Bed&Breakfast "Belvedere"	info@ctbelvedere.it	https://www.hotelsdrop.com/hotel/bed-breakfast-belvedere-carpino	+39 345 842 8735
Garganomareborghi Vacanze	garganomareborghi@gmail.com	https://www.hotelsdrop.com/hotel/garganomareborghi-vacanze-carpino	+39 349 679 3371
Holiday B&B Vico Del Gargano	info@holidaybb.net	https://www.hotelsdrop.com/hotel/holiday-b-b-vico-del-gargano-carpino	+39 380 327 6692
Casa vacanze Quarto di Sopra	carpinone.monte@gmail.com	https://www.hotelsdrop.com/hotel/casa-vacanze-quarto-di-sopra-carpinone	+39 339 641 6531
B&B Alberica10	info@alberica10.com	https://www.hotelsdrop.com/hotel/b-b-alberica10-carrara	+39 339 840 7055
B&B Nannalia	info@nannalia.it	https://www.hotelsdrop.com/hotel/b-b-nannalia-carrara	+39 392 170 2935
B&B Residenza Marina	info@residenzamarina.it	https://www.hotelsdrop.com/hotel/b-b-residenza-marina-carrara	+39 370 102 4358
B&B Rossana	bbrossana1@gmail.com	https://www.hotelsdrop.com/hotel/b-b-rossana-carrara	+39 351 608 7223
Sally's B&B	sallysbnbit@gmail.com	https://www.hotelsdrop.com/hotel/sally-s-b-b-carrara	+39 342 303 7862
Agriturismo Il Filo di Paglia	info@agriturismoilfilodipaglia.it	https://www.hotelsdrop.com/hotel/agriturismo-il-filo-di-paglia-carro	+39 346 184 9220
Agriturismo Torsivì	info@torsivi.it	https://www.hotelsdrop.com/hotel/agriturismo-torsivi-carro	+39 340 293 7716
Hotel Bar Corallo Moneglia	info@corallomoneglia.it	https://www.hotelsdrop.com/hotel/hotel-bar-corallo-moneglia-carro	+39 340 816 4401
Maison44 Guesthouse Bar Bistrot	info@maison44.it	https://www.hotelsdrop.com/hotel/maison44-guesthouse-bar-bistrot-carro	+39 347 807 6773
Agriturismo Ghirlanda Norma Rita	contatto@esempio.it	https://www.hotelsdrop.com/hotel/agriturismo-ghirlanda-norma-rita-carrodano	+39 328 656 2613
B&B Il Ghiro	info@ilghirodilevanto.it	https://www.hotelsdrop.com/hotel/b-b-il-ghiro-carrodano	+39 347 914 0366
Vista sul forte	vistasulforte@gmail.com	https://www.hotelsdrop.com/hotel/vista-sul-forte-carrosio	+39 348 975 3419
Duo Rooms	info@mondoviridente.it	https://www.hotelsdrop.com/hotel/duo-rooms-carr	+39 340 073 4033
Palazzo Fauzone	info@palazzofauzone.com	https://www.hotelsdrop.com/hotel/palazzo-fauzone-carr	+39 378 303 5504
Beb brekfast sinfonia	bassanosinfonia@gmail.com	https://www.hotelsdrop.com/hotel/beb-brekfast-sinfonia-cartigliano	+39 340 222 7452
Bed And Breakfast Cornio delle Fronde	corniodellefronde@gmail.com	https://www.hotelsdrop.com/hotel/bed-and-breakfast-cornio-delle-fronde-cartoceto	+39 347 900 5329
Casa Vacanze "Il Monte" CIN IT041010C2T5GVND3M	casapartemio@gmail.com	https://www.hotelsdrop.com/hotel/casa-vacanze-il-monte-cin-it041010c2t5gvnd3m-cartoceto	+39 340 154 9357
Agriturismo Luna di Miele	paolaceretti15@gmail.com	https://www.hotelsdrop.com/hotel/agriturismo-luna-di-miele-cartosio	+39 368 300 0253
