outreach_priority,city_name,nome,phone,website,indirizzo,google_maps_url,hotelsdrop_url,slug,seo_indexable
low,Bracciano,Granducato di Bracciano - Suite Duomo,,https://granducato.eu/duomo/,"Via Della Rotonda, 16, 00062 Bracciano RM",https://maps.google.com/?cid=15125189653722786697&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/granducato-di-bracciano-suite-duomo-bracciano,granducato-di-bracciano-suite-duomo-bracciano,true
low,Bracigliano,Casa Vacanze Mercolino,,https://joshrecommends.eu/casa-vacanze-mercolino-italy,"Via Nazario Sauro, 87, 84082 Bracigliano SA",https://maps.google.com/?cid=11600369373716174275&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/casa-vacanze-mercolino-bracigliano,casa-vacanze-mercolino-bracigliano,true
low,Brancaleone,Bed and Breakfast Sunrise,,https://francescastraveltips.com/bed-amp-breakfast-sunrise-italy,"Via Lungomare, snc, 89036 Brancaleone RC",https://maps.google.com/?cid=12845956148928096114&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/bed-and-breakfast-sunrise-brancaleone,bed-and-breakfast-sunrise-brancaleone,true
low,Breda di Piave,La casa di M:D M,,https://airbnb.com/h/la-casa-di-m-dm,"Via Brigata Emilia, 10a, 31030 Pero TV",https://maps.google.com/?cid=2456284971141318310&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/la-casa-di-m-d-m-breda-di-piave,la-casa-di-m-d-m-breda-di-piave,true
low,Brenzone sul Garda,Brenzone-Sommavilla,,https://rentit.cyou/brenzone-sommavilla-mo5e3z,"Via Madonna Degli Ulivi, 13, 37010 Brenzone sul Garda VR",https://maps.google.com/?cid=17542430029157426461&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/brenzone-sommavilla-brenzone-sul-garda,brenzone-sommavilla-brenzone-sul-garda,true
low,Bresimo,Hotel Terme,,http://www.villagehotel.it/,"Localita' Le Acque, 38020 Bresimo TN",https://maps.google.com/?cid=2991100652900371055&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/hotel-terme-bresimo,hotel-terme-bresimo,true
low,Brezzo di Bedero,Luino Casa Amatissima,,https://stayedhotel.com/casa-amatissima-italy,"Via Portovaltravaglia, 16, 21010 Brezzo di Bedero VA",https://maps.google.com/?cid=8096933398503223021&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/luino-casa-amatissima-brezzo-di-bedero,luino-casa-amatissima-brezzo-di-bedero,true
low,Brienno,Chalet Lilia,,https://recommendedbyeli.com/chalet-lilia-italy,"Via della Brugascia, 1, 22010 Brienno CO",https://maps.google.com/?cid=219162597087215426&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/chalet-lilia-brienno,chalet-lilia-brienno,true
low,Brivio,Hotel La Sosta,,https://tripit.cyou/sosta-retreat-vlnlcc,"Via Amatore Sciesa, 7, 24034 Sosta BG",https://maps.google.com/?cid=15494417247880439704&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/hotel-la-sosta-brivio,hotel-la-sosta-brivio,true
low,Brovello-Carpugnino,B&B Orto di Marisa,,https://www.ortodimarisa.it/,"Via delle Rose, 36, 28833 Brovello-carpugnino VB",https://maps.google.com/?cid=3461312791382105886&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-orto-di-marisa-brovello-carpugnino,b-b-orto-di-marisa-brovello-carpugnino,true
low,Brugnato,Albergo dei Tigli,,https://albergo-dei-tigli.italiadestinazioni.top/,"Via S. Lazzaro, 23, 19020 Brugnato SP",https://maps.google.com/?cid=11514788254291284438&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/albergo-dei-tigli-brugnato,albergo-dei-tigli-brugnato,true
low,Brusimpiano,Hotel Grotto Bagat,,https://www.hotelgrottobagat.com/,"Via Brusimpiano, 18, 21037 Lavena Ponte Tresa VA",https://maps.google.com/?cid=2863901271827233137&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/hotel-grotto-bagat-brusimpiano,hotel-grotto-bagat-brusimpiano,true
low,Brusimpiano,La Casetta,,http://www.labella-lombardia.it/la-casetta-2/,"Piazza Monte Grappa, 6, 21050 Brusimpiano VA",https://maps.google.com/?cid=7592493098597911412&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/la-casetta-brusimpiano,la-casetta-brusimpiano,true
low,Buggiano,Il Giglio Rosso,,https://alisastraveltips.com/il-giglio-rosso-borgo-a-buggiano-italy,"Via XXIV Maggio, 103, 51011 Borgo A Buggiano PT",https://maps.google.com/?cid=17795513124028624881&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/il-giglio-rosso-buggiano,il-giglio-rosso-buggiano,true
low,Bultei,Domo de Logu SOS TRES RES,,http://www.airbnb.it/h/sostresres,"Via Lombardia, 50, 08100 Nuoro NU",https://maps.google.com/?cid=9354842670033762960&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/domo-de-logu-sos-tres-res-bultei,domo-de-logu-sos-tres-res-bultei,true
low,Burgos,Bedroom da Zio Tore - Affitti Brevi,,https://www.booking.com/hotel/it/bed-room-da-zio-tore.it.html,"Via Mattei, 08020 Ottana NU",https://maps.google.com/?cid=7071472497680283957&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/bedroom-da-zio-tore-affitti-brevi-burgos,bedroom-da-zio-tore-affitti-brevi-burgos,true
low,Busto Garolfo,A Casa Di Alice,,https://www.facebook.com/BB-a-Casa-Di-Alice-402222123278766,"Via Espinasse, 12, 20038 Busto Garolfo MI",https://maps.google.com/?cid=2408452658944467981&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/a-casa-di-alice-busto-garolfo,a-casa-di-alice-busto-garolfo,true
low,Buti,Single Home with Garden and Private Parking,,http://single-home-with-garden-and-private-parking.alloggiotoscana.it/,"Via Giacomo Leopardi, 1, 56032 Buti PI",https://maps.google.com/?cid=6769012427909901472&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/single-home-with-garden-and-private-parking-buti,single-home-with-garden-and-private-parking-buti,true
low,Buti,Villa Sii Felice,,https://airbnb.com/h/villasiifelice,"Loc. Finocchietto Cima la Serra, 56032 Buti PI",https://maps.google.com/?cid=13183791803053475976&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/villa-sii-felice-buti,villa-sii-felice-buti,true
low,Caglio,Residenza Santa Valeria,,https://vacation-stays.com/residenza-santa-valeria-2-italy,"Via Giovanni Segantini, 14, 22030 Caglio CO",https://maps.google.com/?cid=10426829482052090650&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/residenza-santa-valeria-caglio,residenza-santa-valeria-caglio,true
low,Caiazzo,Santa Lucia B&B,,https://www.santaluciabb.com/,"Via Montegarofalo II, 5, 81013 Santa Lucia CE",https://maps.google.com/?cid=9917970487261360627&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/santa-lucia-b-b-caiazzo,santa-lucia-b-b-caiazzo,true
low,Calcata,"""in centro""",,http://in-centro-campagnano.com.es/,"Corso Vittorio Emanuele, 62, 00063 Campagnano di Roma RM",https://maps.google.com/?cid=9542485910907336595&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/in-centro-calcata,in-centro-calcata,true
low,Calci,B&B Antica Toscana- Casa Vacanze - Appartamenti,,http://www.antica-toscana.it/,"Via Eugenio III, 5, 56011 Calci PI",https://maps.google.com/?cid=6561292072787753051&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-antica-toscana-casa-vacanze-appartamenti-calci,b-b-antica-toscana-casa-vacanze-appartamenti-calci,true
low,Calco,Cascina Vedu,,https://italyit.cyou/cascina-vedu-dh7f50,"Via Salvador Allende, 10, 23807 Merate LC",https://maps.google.com/?cid=4116173565693054426&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/cascina-vedu-calco,cascina-vedu-calco,true
low,Calderara di Reno,B&B SANTA CECILIA,,https://bb-santa-cecilia.camerainitalia.top/,"Via Prati, 23, 40012 Calderara di Reno BO",https://maps.google.com/?cid=13159012012860956587&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-santa-cecilia-calderara-di-reno,b-b-santa-cecilia-calderara-di-reno,true
low,Calitri,Country House Le Strettole,,http://lestrettole.altervista.org/,"Via Giacomo Puccini Località Strettole, Calitri AV, 83045 Calitri AV",https://maps.google.com/?cid=2475996162294267396&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/country-house-le-strettole-calitri,country-house-le-strettole-calitri,true
low,Calopezzati,Palazzo Fiorentini Charme Hotel,,https://www.palazzofiorentini.it/,"Via Fiorentini, 32, 87062 Cariati CS",https://maps.google.com/?cid=5630207093340216058&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/palazzo-fiorentini-charme-hotel-calopezzati,palazzo-fiorentini-charme-hotel-calopezzati,true
low,Caltabellotta,Casa del Sole - Antica Masseria Mizzaro,,https://casadelsole.bedsandhotels.com/,"Unnamed Road, 92010 Caltabellotta AG",https://maps.google.com/?cid=1356304241488837701&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/casa-del-sole-antica-masseria-mizzaro-caltabellotta,casa-del-sole-antica-masseria-mizzaro-caltabellotta,true
low,Caltabellotta,Casa Puccio,,https://recommendedbygeorge.eu/casa-puccio-b-amp-b-italy,92010 Caltabellotta AG,https://maps.google.com/?cid=147346705066095885&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/casa-puccio-caltabellotta,casa-puccio-caltabellotta,true
low,Camerana,La Locanda dei Cartunè,,https://la-locanda-dei-cartun.touritaliani.top/,"Via Padre Giovanni Secco, 8, 12070 Tetti CN",https://maps.google.com/?cid=13479113058796303505&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/la-locanda-dei-cartune-camerana,la-locanda-dei-cartune-camerana,true
low,Camerata Picena,Meris affittacamere,,https://wanderlodge.eu/meris-affittacamere-italy,"Via Toscana, 24, 60030 Sant'Ubaldo AN",https://maps.google.com/?cid=8957395378676290940&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/meris-affittacamere-camerata-picena,meris-affittacamere-camerata-picena,true
low,Campi Salentina,Country House Borgo Fiore,,https://country-house-borgo-flower.hotelperiviaggi.top/,"SS 7ter, 73015 Lecce LE",https://maps.google.com/?cid=1336024408227435565&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/country-house-borgo-fiore-campi-salentina,country-house-borgo-fiore-campi-salentina,true
low,Campione d'Italia,Suite Lago & Relax,,"https://www.booking.com/hotel/it/appartamento-con-bellissima-vista-campione-d-italia.it.html?aid=2311236&label=it-ch-booking-mobile-jekxHuzPJFYnKsmD*ijogQSM652828999630:pl:ta:p1:p2:ac:ap:neg:fi:tikwd-65526620:lp1003174:li:dem:dm&sid=adb5d29a4f7819304dffdc45519df8ec&all_sr_blocks=534012401_188961563_3_0_0&checkin=2026-07-06&checkout=2026-07-11&dest_id=-112780&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=5&highlighted_blocks=534012401_188961563_3_0_0&hpos=5&matching_block_id=534012401_188961563_3_0_0&no_rooms=1&req_adults=2&req_children=0&room1=A,A&sb_price_type=total&sr_order=popularity&sr_pri_blocks=534012401_188961563_3_0_0__103500&srepoch=1779609333&srpvid=3fbf37b80d950437&type=total&ucfs=1&","Via Totone, 36, 22061 Campione d'Italia CO",https://maps.google.com/?cid=12179606107448216178&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/suite-lago-relax-campione-d-italia,suite-lago-relax-campione-d-italia,true
low,Campo San Martino,Agriturismo Sartor San Giorgio in Bosco,,https://sartor-san-giorgio-bosco.migliorhotel.top/,"Via Calandrine, 2320, 35010 San Giorgio in Bosco PD",https://maps.google.com/?cid=3939105166181662373&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/agriturismo-sartor-san-giorgio-in-bosco-campo-san-martino,agriturismo-sartor-san-giorgio-in-bosco-campo-san-martino,true
low,Campomaggiore,La Pietra Verde,,https://lapietra.tripcombined.com/,"Vico I Mario Pagano, 5, 85010 Pietrapertosa PZ",https://maps.google.com/?cid=18377334725454145089&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/la-pietra-verde-campomaggiore,la-pietra-verde-campomaggiore,true
low,Camporeale,B&B Terre di Gratia,,https://www.terredigratia.com/bb/,"Via Sciortino, 10, 90043 Camporeale PA",https://maps.google.com/?cid=6253904107359195259&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-terre-di-gratia-camporeale,b-b-terre-di-gratia-camporeale,true
low,Camposano,OhAhSi,,https://www.ohahsi.it/it,"V. Nazionale delle Puglie, 107, 80035 Nola NA",https://maps.google.com/?cid=14407727427947832131&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/ohahsi-camposano,ohahsi-camposano,true
low,Canicattini Bagni,Villa Margherita,,https://my-stay-experience.eu/villa-margherita-canicattini-bagni-italy,"Via S. Nicola, 8, 96010 Canicattini Bagni SR",https://maps.google.com/?cid=10530027048068129564&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/villa-margherita-canicattini-bagni,villa-margherita-canicattini-bagni,true
low,Cannara,La Residenza Di Bacco,,https://luxeit.cyou/residenza-di-bacco-tni9f1,"Via Collemancio, 25, 06033 Cannara PG",https://maps.google.com/?cid=10637446367608764433&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/la-residenza-di-bacco-cannara,la-residenza-di-bacco-cannara,true
low,Cantoira,Mianda del goletto,,https://la-mianda.italiaholiday.top/,"Regione Germane, 10, 10070 Ceres TO",https://maps.google.com/?cid=17203966560409477827&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/mianda-del-goletto-cantoira,mianda-del-goletto-cantoira,true
low,Capaci,Terra e Mare,,http://terra-e-mare.italianeisole.it/,"Via Francesco Crispi, 142, 90040 Capaci PA",https://maps.google.com/?cid=5845863376656800675&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/terra-e-mare-capaci,terra-e-mare-capaci,true
low,Capalbio,Il Nido,,https://aliastraveltips.com/il-nido-capalbio-italy,"Via Circonvallazione, 4A, 58011 Capalbio GR",https://maps.google.com/?cid=11236149073165431767&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/il-nido-capalbio,il-nido-capalbio,true
low,Capena,Jerry & Titty Charming House Capena,,https://jerryetittyhouse.it/,"Via S. Luca, 17, 00060 Capena RM",https://maps.google.com/?cid=2821527671866602390&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/jerry-titty-charming-house-capena-capena,jerry-titty-charming-house-capena-capena,true
low,Capo di Ponte,I Due Loft,,https://vacationrentalinspection.com/i-due-loft-italy,"Via Piana, 20b, 25040 Nadro BS",https://maps.google.com/?cid=1813600274671601042&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/i-due-loft-capo-di-ponte,i-due-loft-capo-di-ponte,true
low,Capoliveri,Innamorata - Capoliveri (li),,https://liveit.cyou/innamorata-capoliveri-li-w99nag,"Via Innamorata, 13, 57031 Innamorata LI",https://maps.google.com/?cid=16701425060651637183&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/innamorata-capoliveri-li-capoliveri,innamorata-capoliveri-li-capoliveri,true
low,Caponago,B&B Casa Delle Magnolie,,https://www.booking.com/hotel/it/casa-delle-magnolie.it.html?aid=334359,"Via delle Magnolie, 16, 20060 Cassina De' Pecchi MI",https://maps.google.com/?cid=551091403729965396&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/b-b-casa-delle-magnolie-caponago,b-b-casa-delle-magnolie-caponago,true
low,Cappelle sul Tavo,Nasz Hotel Just Blue,,https://my-stay-experience.eu/just-blue-italy,"Via Moncenisio, 26, 65015 Montesilvano PE",https://maps.google.com/?cid=365599180510933568&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/nasz-hotel-just-blue-cappelle-sul-tavo,nasz-hotel-just-blue-cappelle-sul-tavo,true
low,Caprarica di Lecce,La Curte Te Lu Pippi,,https://ricardostravelexperience.eu/la-curte-te-lu-pippi-italy,"Via Capece, 7, 73010 Caprarica di Lecce LE",https://maps.google.com/?cid=4094387173046142467&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/la-curte-te-lu-pippi-caprarica-di-lecce,la-curte-te-lu-pippi-caprarica-di-lecce,true
low,Capri,Hotel Bella Capri,,http://hotelbellacapri.it/,"Via Guglielmo Melisurgo, 4, 80133 Napoli NA, Italia",https://maps.google.com/?cid=18322430294079245386&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/hotel-bella-capri-capri,hotel-bella-capri-capri,true
low,Capriati a Volturno,Hotel Le Ginestre,,https://hotel-le-ginestre.migliorhotel.top/,"Via Milano, 86074 Filignano IS",https://maps.google.com/?cid=4929174831400563585&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/hotel-le-ginestre-capriati-a-volturno,hotel-le-ginestre-capriati-a-volturno,true
low,Carbonara Scrivia,Il Carrettino Country Hotel tortona,,https://www.ilcarrettino.com/,"Strada Provinciale per Pozzolo Formigaro, 15, 15057 Tortona AL",https://maps.google.com/?cid=9845127971791724721&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/il-carrettino-country-hotel-tortona-carbonara-scrivia,il-carrettino-country-hotel-tortona-carbonara-scrivia,true
low,Carenno,Casa Mauri,,https://coastit.cyou/casa-mauri-tbfy2j,"Via Promessi Sposi, 4, 23802 Carenno LC",https://maps.google.com/?cid=15278095012489196953&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/casa-mauri-carenno,casa-mauri-carenno,true
low,Carignano,Bed & Breakfast Renato di Savoia,,https://www.renato-di-savoia-bed-e-breakfast.it/,"Via Borgo Vecchio, 6, 10041 Carignano TO",https://maps.google.com/?cid=10436836548710602303&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/bed-breakfast-renato-di-savoia-carignano,bed-breakfast-renato-di-savoia-carignano,true
low,Carinaro,Building hotel napoli,,https://www.buildinghotelcaserta.it/contatti/,"Str. Consortile, 81032 Carinaro CE",https://maps.google.com/?cid=484121410734209160&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/building-hotel-napoli-carinaro,building-hotel-napoli-carinaro,true
low,Carisio,Agriturismo Il Nespolo,,https://agriturismo-il-nespolo.migliorhotel.top/,"Strada per Vettignè, 13048 Santhià VC",https://maps.google.com/?cid=2281592148025881613&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/agriturismo-il-nespolo-carisio,agriturismo-il-nespolo-carisio,true
low,Carlazzo,La Cascina,,https://vacationrentalsinspect.com/la-cascina-carlazzo-italy,22010 Carlazzo CO,https://maps.google.com/?cid=12212007585518083576&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/la-cascina-carlazzo,la-cascina-carlazzo,true
low,Carlopoli,La casa di Anna,,https://bestplacesinmap.eu/la-casa-di-anna-lamezia-terme-italy?correlationID=6e58a953-7ed0-4540-b613-8aba92869a32,"Via Damiano Chiesa, 20, 88046 Lamezia Terme CZ",https://maps.google.com/?cid=13463524306610362789&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/la-casa-di-anna-carlopoli,la-casa-di-anna-carlopoli,true
low,Carmignano,Podere Sanlorenzo,,https://mariarecommends.eu/podere-sanlorenzo-italy,"Via Malinoci, 36, 59015 Carmignano PO",https://maps.google.com/?cid=11291414186897918760&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/podere-sanlorenzo-carmignano,podere-sanlorenzo-carmignano,true
low,Carobbio degli Angeli,Relais Valcalepio,,https://relaisvalcalepio.com/,"Via Fontanile, 7, 24060 Gandosso BG",https://maps.google.com/?cid=7330852767559014596&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/relais-valcalepio-carobbio-degli-angeli,relais-valcalepio-carobbio-degli-angeli,true
low,Caronno Pertusella,Casa Amalia,,https://casa-amalia.it/contact/,"Via Isonzo, 71, 21042 Caronno Pertusella VA",https://maps.google.com/?cid=14686197726400186550&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/casa-amalia-caronno-pertusella,casa-amalia-caronno-pertusella,true
low,Carpi,Lanterna R&B,,https://www.lanternacarpi.it/,"Via Giordano Bruno, 31, 41012 Carpi MO",https://maps.google.com/?cid=14273261112047577583&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/lanterna-r-b-carpi,lanterna-r-b-carpi,true
low,Carpineto Romano,Jo Sedio residenza,,https://cantina-sartoriale.com/cantina-stanze/,"Via Cavour, 84, 00032 Carpineto Romano RM",https://maps.google.com/?cid=16636285064354039009&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/jo-sedio-residenza-carpineto-romano,jo-sedio-residenza-carpineto-romano,true
low,Casaleggio Boiro,Cascina Galata,,https://coastit.cyou/cascina-galata-nygxsu,15070 Casaleggio Boiro AL,https://maps.google.com/?cid=2505645876194953539&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hotelsdrop.com/hotel/cascina-galata-casaleggio-boiro,cascina-galata-casaleggio-boiro,true
